subject	trial	stimfile	condition	code	response	distractor	initTime	rt	DV_inmot	DV_dist	DV_velmax	DV_velmax_start	DV_acc_flips	DV_ADavg	DV_AUC	DV_initang	DV_dist_maxveloc	DV_ang_tot	DV_angflp_lat	DV_angflp_mot
3370	30	The chef was suprised by the mailman.wav	2	passive	1	2	199.000000	3449.000000	3250.000000	2.382870	122.075542	6.000000	37.000000	0.046438	0.838042	-5.905581	0.012355	10.000000	1.000000	9.000000
3370	62	The baby touches the hamster.wav	1	declarative	1	2	46.000000	2563.000000	2517.000000	1.855605	64.639494	13.000000	25.000000	0.252046	0.916072	-2.394903	0.221005	12.000000	3.000000	9.000000
3370	49	The kid tickles the mom.wav	1	declarative	1	2	299.000000	2613.000000	2314.000000	1.898035	150.198725	66.000000	25.000000	0.241443	0.946478	8.213302	0.866855	16.000000	1.000000	15.000000
3370	60	The aunt is assisted by her niece.wav	2	passive	2	1	259.000000	3753.000000	3494.000000	2.031562	89.850459	13.000000	27.000000	0.130673	0.799580	1.596480	0.543004	9.000000	1.000000	8.000000
3370	77	The puppy was licked by the kitten.wav	2	passive	1	2	209.000000	3078.000000	2869.000000	2.002600	192.753155	7.000000	21.000000	0.085678	0.792546	-14.082562	0.014122	7.000000	2.000000	5.000000
3370	59	The dog was bitten by the snake.wav	2	passive	1	2	393.000000	2862.000000	2469.000000	1.855321	101.816212	18.000000	20.000000	0.177628	1.003940	14.917647	0.349797	4.000000	2.000000	2.000000
3370	46	The boy is pushed by his sister.wav	2	passive	1	2	193.000000	3162.000000	2969.000000	1.893127	84.854703	37.000000	29.000000	0.102838	0.949310	3.630004	0.987692	9.000000	1.000000	8.000000
3370	23	The husband was fed by his wife.wav	2	passive	1	2	234.000000	2828.000000	2594.000000	2.226576	85.518750	86.000000	26.000000	0.209591	0.909977	5.365039	1.520881	10.000000	2.000000	8.000000
3370	66	The skier was crushed by the snowboard.wav	2	passive	1	2	464.000000	3851.000000	3387.000000	2.187910	131.515048	56.000000	27.000000	0.199182	1.151505	12.900092	0.721087	11.000000	8.000000	3.000000
3370	11	The panda is colored by the monkey.wav	2	passive	2	1	48.000000	2542.000000	2494.000000	2.169275	131.083355	8.000000	24.000000	0.333685	0.944316	0.418783	0.127744	11.000000	2.000000	9.000000
3370	38	The cloud hides the sun.wav	1	declarative	1	2	179.000000	3012.000000	2833.000000	2.135909	88.329880	6.000000	23.000000	0.206616	1.060408	2.689390	0.003700	5.000000	0.000000	4.000000
3370	69	The fish eats the fisherman.wav	1	declarative	2	1	32.000000	3172.000000	3140.000000	2.125083	95.548104	71.000000	20.000000	0.332740	1.106894	-15.437235	1.304489	1.000000	0.000000	1.000000
3370	37	The grandmother finds the grandson.wav	1	declarative	2	1	239.000000	3488.000000	3249.000000	2.408721	109.453044	77.000000	31.000000	0.236967	0.865871	12.609670	1.642420	8.000000	0.000000	7.000000
3370	20	The elephant was washed by the worker.wav	2	passive	2	1	239.000000	2438.000000	2199.000000	2.361519	114.056148	13.000000	16.000000	0.433930	1.195309	-12.706281	0.186708	18.000000	3.000000	14.000000
3370	48	The cat attacks the fireman.wav	1	declarative	1	2	423.000000	2260.000000	1837.000000	2.249335	85.771126	88.000000	22.000000	0.434796	1.130363	14.720371	1.509311	19.000000	2.000000	16.000000
3370	76	The princess slaps the prince.wav	1	declarative	2	1	129.000000	2551.000000	2422.000000	2.339608	67.974370	13.000000	29.000000	0.356199	1.047211	3.011458	0.158540	11.000000	5.000000	5.000000
3370	75	The daughter kisses the king.wav	1	declarative	1	2	223.000000	3132.000000	2909.000000	2.294757	182.044380	8.000000	27.000000	0.346530	1.194695	13.783158	0.025208	3.000000	0.000000	3.000000
3370	21	The bus hits the motorcycle.wav	1	declarative	2	1	493.000000	2400.000000	1907.000000	2.456157	139.751540	21.000000	24.000000	0.323113	1.216043	-14.779163	0.027916	3.000000	0.000000	3.000000
3370	44	The hero is killed by the robber.wav	2	passive	2	1	259.000000	4478.000000	4219.000000	4.844556	206.225954	45.000000	29.000000	0.336886	0.874632	16.690196	1.370956	6.000000	0.000000	5.000000
3382	68	The hero is killed by the robber.wav	2	passive	2	1	233.000000	3339.000000	3106.000000	1.634098	149.941558	7.000000	7.000000	0.188353	0.810688	-1.379076	0.000906	6.000000	0.000000	4.000000
3382	82	The bird watches the alligator.wav	1	declarative	1	2	233.000000	643.000000	410.000000	1.526029	63.755420	96.000000	15.000000	0.187032	0.614437	-13.225481	1.207251	4.000000	2.000000	2.000000
3382	85	The nurse hugs the surgeon.wav	1	declarative	2	1	58.000000	4002.000000	3944.000000	1.614316	115.096585	95.000000	20.000000	0.262102	0.557117	-4.256253	0.981752	13.000000	1.000000	12.000000
3382	37	The skier was crushed by the snowboard.wav	2	passive	1	2	83.000000	4163.000000	4080.000000	1.946329	187.864107	96.000000	20.000000	0.345886	0.898900	2.120271	1.007009	14.000000	1.000000	12.000000
3382	22	The fish eats the fisherman.wav	1	declarative	2	1	134.000000	2126.000000	1992.000000	1.710920	124.528908	96.000000	22.000000	0.231975	0.733931	13.937605	1.088275	7.000000	4.000000	3.000000
3382	71	The elephant was washed by the worker.wav	2	passive	2	1	83.000000	2373.000000	2290.000000	1.791976	79.871878	4.000000	14.000000	0.264837	0.900137	1.954161	0.014105	11.000000	2.000000	9.000000
3382	41	The robber shoots the policeman.wav	1	declarative	2	1	31.000000	3150.000000	3119.000000	1.679874	75.057763	96.000000	27.000000	0.177097	0.794308	1.760750	1.304586	14.000000	0.000000	14.000000
3382	19	The baby touches the hamster.wav	1	declarative	1	2	217.000000	2251.000000	2034.000000	1.910016	174.159316	75.000000	17.000000	0.212960	0.799935	-18.825300	0.797779	13.000000	1.000000	11.000000
3382	14	The aunt is assisted by her niece.wav	2	passive	2	1	123.000000	2553.000000	2430.000000	2.317065	93.588973	96.000000	18.000000	0.237664	0.853766	7.520779	1.849120	17.000000	2.000000	14.000000
3382	84	The princess slaps the prince.wav	1	declarative	2	1	31.000000	2213.000000	2182.000000	2.364567	146.913211	96.000000	12.000000	0.310794	0.829166	-11.874152	1.630001	9.000000	0.000000	8.000000
3382	64	The zebra kicks the horse.wav	1	declarative	1	2	58.000000	2944.000000	2886.000000	1.758427	165.947764	3.000000	8.000000	0.342199	0.924751	5.575494	0.032521	11.000000	2.000000	8.000000
3382	56	The cloud hides the sun.wav	1	declarative	1	2	153.000000	2279.000000	2126.000000	1.869693	128.209725	90.000000	7.000000	0.424399	0.927350	4.155641	0.892031	10.000000	1.000000	9.000000
3382	65	The seagull chases the tourist.wav	1	declarative	2	1	134.000000	2214.000000	2080.000000	2.332112	89.917410	66.000000	20.000000	0.189339	0.721826	-18.464837	1.240642	14.000000	2.000000	12.000000
3382	13	The bus hits the motorcycle.wav	1	declarative	2	1	74.000000	2115.000000	2041.000000	2.178837	126.956827	96.000000	20.000000	0.240863	0.868636	-6.257106	1.544052	20.000000	2.000000	17.000000
3382	32	The cat attacks the fireman.wav	1	declarative	1	2	64.000000	2448.000000	2384.000000	2.071598	82.434221	73.000000	20.000000	0.270067	0.989302	4.674612	1.054759	17.000000	4.000000	12.000000
3382	67	The dog was bitten by the snake.wav	2	passive	1	2	178.000000	2717.000000	2539.000000	2.003209	146.336419	7.000000	27.000000	0.448667	1.020983	16.955313	0.036050	9.000000	0.000000	7.000000
3382	28	The turtle was carried by the sheep.wav	2	passive	1	2	34.000000	1854.000000	1820.000000	2.085691	137.748976	96.000000	16.000000	0.361178	1.111742	18.189704	1.396947	12.000000	2.000000	10.000000
3382	40	The tiger lifts the bear.wav	1	declarative	1	2	205.000000	3064.000000	2859.000000	2.263689	89.622070	94.000000	20.000000	0.354650	0.969547	2.482445	1.734048	22.000000	0.000000	20.000000
3382	74	The chicken was scared by the crow.wav	2	passive	2	1	233.000000	2901.000000	2668.000000	2.275702	121.853543	9.000000	19.000000	0.245846	0.761645	16.403752	0.030872	12.000000	1.000000	10.000000
3382	83	The daughter kisses the king.wav	1	declarative	1	2	94.000000	2982.000000	2888.000000	2.061416	105.946978	81.000000	19.000000	0.301744	1.053549	31.768527	1.210722	13.000000	8.000000	4.000000
3382	17	The kid tickles the mom.wav	1	declarative	1	2	164.000000	2348.000000	2184.000000	2.071245	81.459772	90.000000	23.000000	0.292342	0.996648	0.025522	1.377612	16.000000	1.000000	14.000000
3382	79	The puppy was licked by the kitten.wav	2	passive	1	2	48.000000	2964.000000	2916.000000	2.209700	140.932322	84.000000	21.000000	0.450908	1.130451	32.947551	1.233059	15.000000	2.000000	12.000000
3382	27	The pig was followed by the hen.wav	2	passive	2	1	74.000000	1974.000000	1900.000000	3.759930	197.424267	20.000000	20.000000	0.237494	0.822031	10.715224	0.552709	15.000000	2.000000	13.000000
3382	52	The grandmother finds the grandson.wav	1	declarative	2	1	203.000000	3430.000000	3227.000000	3.895599	178.638716	6.000000	19.000000	0.270254	1.012527	-16.402286	0.015062	17.000000	2.000000	14.000000
3472	67	The dog was bitten by the snake.wav	2	passive	1	2	319.000000	2597.000000	2278.000000	5.423195	213.741845	23.000000	19.000000	0.141879	0.239755	44.589339	0.314221	9.000000	0.000000	8.000000
3472	65	The seagull chases the tourist.wav	1	declarative	2	1	179.000000	2838.000000	2659.000000	2.309622	139.094367	96.000000	19.000000	0.105724	0.425643	46.135827	1.614150	15.000000	0.000000	14.000000
3472	82	The bird watches the alligator.wav	1	declarative	1	2	93.000000	3202.000000	3109.000000	2.016177	112.270703	95.000000	25.000000	0.189343	0.579699	21.478266	1.389806	14.000000	3.000000	11.000000
3472	83	The daughter kisses the king.wav	1	declarative	1	2	179.000000	2607.000000	2428.000000	1.890515	72.021930	84.000000	31.000000	0.208737	0.706579	21.428081	1.201367	15.000000	0.000000	15.000000
3472	13	The bus hits the motorcycle.wav	1	declarative	2	1	93.000000	2697.000000	2604.000000	3.373610	118.414942	34.000000	22.000000	0.113924	0.702881	31.387883	0.595566	22.000000	6.000000	16.000000
3472	14	The aunt is assisted by her niece.wav	2	passive	2	1	159.000000	3607.000000	3448.000000	3.251425	93.138449	93.000000	31.000000	0.096648	0.595080	28.594328	2.713051	22.000000	3.000000	18.000000
3472	84	The princess slaps the prince.wav	1	declarative	2	1	143.000000	2691.000000	2548.000000	2.365375	146.619366	80.000000	24.000000	0.392837	0.639611	35.229301	0.911473	14.000000	1.000000	13.000000
3472	85	The nurse hugs the surgeon.wav	1	declarative	2	1	373.000000	3831.000000	3458.000000	4.164648	115.801176	96.000000	31.000000	0.269299	0.492413	59.920238	3.585642	10.000000	0.000000	10.000000
3472	81	The panda is colored by the monkey.wav	2	passive	2	1	198.000000	3655.000000	3457.000000	2.304636	152.901441	90.000000	29.000000	0.528332	0.654095	19.479815	1.159268	9.000000	0.000000	8.000000
3472	70	The husband was fed by his wife.wav	2	passive	1	2	128.000000	3118.000000	2990.000000	7.620778	237.229462	37.000000	21.000000	0.274538	0.494407	37.245714	1.489557	17.000000	1.000000	16.000000
3472	79	The puppy was licked by the kitten.wav	2	passive	1	2	79.000000	4024.000000	3945.000000	6.052456	166.147910	13.000000	25.000000	0.123858	1.066264	50.141115	0.980158	10.000000	0.000000	9.000000
3472	22	The fish eats the fisherman.wav	1	declarative	2	1	93.000000	2333.000000	2240.000000	4.779432	153.793609	91.000000	22.000000	0.308724	0.900572	56.297770	3.815733	18.000000	6.000000	12.000000
3472	37	The skier was crushed by the snowboard.wav	2	passive	1	2	143.000000	2703.000000	2560.000000	10.558780	210.343464	77.000000	42.000000	0.332701	0.919689	52.061175	7.650370	22.000000	3.000000	19.000000
3472	56	The cloud hides the sun.wav	1	declarative	1	2	47.000000	2186.000000	2139.000000	9.229753	266.964990	48.000000	19.000000	0.247932	0.689811	46.124261	3.882390	14.000000	1.000000	13.000000
3472	19	The baby touches the hamster.wav	1	declarative	1	2	48.000000	2189.000000	2141.000000	2.870518	118.194156	72.000000	20.000000	0.411768	1.106188	40.660408	0.869933	29.000000	18.000000	11.000000
3472	32	The cat attacks the fireman.wav	1	declarative	1	2	46.000000	2348.000000	2302.000000	6.164617	171.031190	56.000000	25.000000	0.221104	0.767373	7.873140	2.334137	20.000000	3.000000	17.000000
3472	71	The elephant was washed by the worker.wav	2	passive	2	1	123.000000	2926.000000	2803.000000	9.944746	244.000721	11.000000	24.000000	0.408684	0.764530	66.383943	0.837316	14.000000	0.000000	14.000000
3472	68	The hero is killed by the robber.wav	2	passive	2	1	48.000000	2981.000000	2933.000000	7.670306	241.000530	10.000000	17.000000	0.248870	0.693950	62.160688	1.145329	16.000000	0.000000	16.000000
3472	27	The pig was followed by the hen.wav	2	passive	2	1	559.000000	3190.000000	2631.000000	8.002191	201.216039	25.000000	29.000000	0.318906	0.880284	58.709344	0.699420	10.000000	0.000000	10.000000
3472	52	The grandmother finds the grandson.wav	1	declarative	2	1	159.000000	3930.000000	3771.000000	10.452980	265.567186	16.000000	28.000000	0.230006	0.716631	57.319445	1.117883	17.000000	2.000000	15.000000
3472	18	The boxer is punched by the kangeroo.wav	2	passive	2	1	233.000000	3657.000000	3424.000000	5.269604	159.418997	62.000000	30.000000	0.262204	0.776688	33.525650	2.998956	14.000000	0.000000	13.000000
3472	29	The kid tickles the mom.wav	1	declarative	1	2	308.000000	5186.000000	4878.000000	16.909278	396.149227	77.000000	47.000000	0.291224	0.532377	77.758323	11.675265	25.000000	2.000000	23.000000
3472	28	The turtle was carried by the sheep.wav	2	passive	1	2	161.000000	2562.000000	2401.000000	7.040249	170.788163	67.000000	23.000000	0.428462	1.117234	43.380434	4.805872	22.000000	1.000000	21.000000
3472	74	The chicken was scared by the crow.wav	2	passive	2	1	33.000000	3687.000000	3654.000000	10.623099	274.703661	15.000000	30.000000	0.481829	-0.051656	59.161234	0.624585	16.000000	3.000000	12.000000
3472	40	The tiger lifts the bear.wav	1	declarative	1	2	323.000000	2297.000000	1974.000000	12.086666	227.397482	96.000000	29.000000	0.192602	0.192807	-40.152268	10.949679	17.000000	2.000000	14.000000
3472	51	The boy is pushed by his sister.wav	2	passive	1	2	198.000000	2544.000000	2346.000000	9.556041	275.469747	80.000000	21.000000	0.470561	0.965092	36.644325	7.526090	17.000000	6.000000	11.000000
3472	64	The zebra kicks the horse.wav	1	declarative	1	2	118.000000	2606.000000	2488.000000	8.485861	208.504382	85.000000	19.000000	0.678678	0.811267	41.550830	7.096441	14.000000	0.000000	14.000000
3472	41	The robber shoots the policeman.wav	1	declarative	2	1	159.000000	3003.000000	2844.000000	12.464602	287.149631	81.000000	39.000000	0.494511	0.870004	60.110107	10.789988	24.000000	5.000000	19.000000
3751	45	The daughter kisses the king.wav	1	declarative	1	2	86.000000	2093.000000	2007.000000	1.504545	251.283861	96.000000	38.000000	0.270703	0.596075	-12.743670	0.248126	37.000000	33.000000	3.000000
3751	29	The seagull chases the tourist.wav	1	declarative	2	1	215.000000	2000.000000	1785.000000	1.593258	242.863953	96.000000	42.000000	0.293160	0.612571	-2.160564	0.378938	17.000000	16.000000	0.000000
3751	30	The princess slaps the prince.wav	1	declarative	2	1	245.000000	1943.000000	1698.000000	1.689937	150.159942	95.000000	32.000000	0.267801	0.599922	11.908860	0.837814	25.000000	21.000000	3.000000
3751	82	The puppy was licked by the kitten.wav	2	passive	1	2	213.000000	2061.000000	1848.000000	1.522241	226.549830	96.000000	35.000000	0.259956	0.751417	-14.151759	0.389492	24.000000	23.000000	1.000000
3751	18	The skier was crushed by the snowboard.wav	2	passive	1	2	266.000000	2701.000000	2435.000000	1.669052	247.337363	96.000000	25.000000	0.325587	0.706073	0.000000	0.432365	13.000000	5.000000	7.000000
3751	76	The hero is killed by the robber.wav	2	passive	2	1	103.000000	2213.000000	2110.000000	1.638672	221.667349	96.000000	16.000000	0.351082	0.772322	-20.848285	0.530336	6.000000	6.000000	0.000000
3751	47	The chef was suprised by the mailman.wav	2	passive	1	2	88.000000	2015.000000	1927.000000	1.625709	165.312628	96.000000	21.000000	0.290702	0.713414	-7.242909	0.799146	21.000000	16.000000	5.000000
3751	55	The tiger lifts the bear.wav	1	declarative	1	2	188.000000	1973.000000	1785.000000	1.656888	253.027228	96.000000	35.000000	0.283285	0.650207	-8.801708	0.391752	20.000000	15.000000	5.000000
3751	22	The aunt is assisted by her niece.wav	2	passive	2	1	90.000000	2493.000000	2403.000000	1.804634	164.964781	96.000000	28.000000	0.439072	0.576879	9.406510	0.979810	24.000000	17.000000	7.000000
3751	50	The husband was fed by his wife.wav	2	passive	1	2	183.000000	2143.000000	1960.000000	1.514196	165.153562	96.000000	29.000000	0.295525	0.768940	-5.611727	0.688429	15.000000	14.000000	1.000000
3751	44	The bus hits the motorcycle.wav	1	declarative	2	1	166.000000	2141.000000	1975.000000	1.382705	209.973925	96.000000	35.000000	0.261622	0.714886	-3.953861	0.332835	20.000000	12.000000	7.000000
3751	73	The baby touches the hamster.wav	1	declarative	1	2	223.000000	1933.000000	1710.000000	1.308947	118.541063	96.000000	27.000000	0.191779	0.776816	4.812378	0.716242	17.000000	15.000000	2.000000
3751	54	The chicken was scared by the crow.wav	2	passive	2	1	33.000000	2081.000000	2048.000000	1.845268	214.603648	96.000000	24.000000	0.376928	0.835464	-28.490938	0.772250	33.000000	24.000000	9.000000
3751	84	The kid tickles the mom.wav	1	declarative	1	2	213.000000	2093.000000	1880.000000	1.761987	221.080089	96.000000	32.000000	0.438946	0.500352	-5.557232	0.656586	19.000000	5.000000	14.000000
3751	21	The bird watches the alligator.wav	1	declarative	1	2	48.000000	2356.000000	2308.000000	1.470390	187.620823	96.000000	30.000000	0.331988	0.719396	12.281324	0.532286	23.000000	19.000000	4.000000
3751	85	The panda is colored by the monkey.wav	2	passive	2	1	135.000000	2693.000000	2558.000000	1.655648	157.621876	96.000000	24.000000	0.226613	0.904564	1.298813	0.867538	20.000000	6.000000	13.000000
3751	58	The cat attacks the fireman.wav	1	declarative	1	2	183.000000	2001.000000	1818.000000	1.491698	169.173208	96.000000	25.000000	0.178488	0.740852	-26.514492	0.645832	9.000000	6.000000	3.000000
3751	41	The boxer is punched by the kangeroo.wav	2	passive	2	1	413.000000	2688.000000	2275.000000	1.981549	187.676383	96.000000	21.000000	0.340128	0.916911	-0.445873	1.043168	24.000000	6.000000	18.000000
3751	27	The elephant was washed by the worker.wav	2	passive	2	1	533.000000	3743.000000	3210.000000	2.530304	350.966785	91.000000	21.000000	0.275587	0.751914	-8.754662	0.445298	12.000000	6.000000	6.000000
3751	48	The pig was followed by the hen.wav	2	passive	2	1	228.000000	2973.000000	2745.000000	1.940621	227.447565	96.000000	26.000000	0.312615	0.994265	-4.824129	0.803384	18.000000	11.000000	6.000000
3751	80	The grandmother finds the grandson.wav	1	declarative	2	1	448.000000	2918.000000	2470.000000	1.649018	211.414427	96.000000	29.000000	0.332639	0.775975	-13.642651	0.591946	15.000000	10.000000	4.000000
3751	77	The zebra kicks the horse.wav	1	declarative	1	2	228.000000	2173.000000	1945.000000	1.765135	247.257542	96.000000	31.000000	0.311326	0.766748	12.334822	0.528847	14.000000	12.000000	2.000000
3751	38	The dog was bitten by the snake.wav	2	passive	1	2	131.000000	3046.000000	2915.000000	2.068535	237.536512	96.000000	35.000000	0.337234	0.973997	-2.209128	0.880853	11.000000	6.000000	5.000000
3751	70	The nurse hugs the surgeon.wav	1	declarative	2	1	171.000000	2221.000000	2050.000000	1.552193	120.755344	96.000000	29.000000	0.255680	0.814031	-9.272602	0.948416	14.000000	10.000000	4.000000
3751	59	The boy is pushed by his sister.wav	2	passive	1	2	240.000000	2078.000000	1838.000000	1.920421	137.248573	96.000000	25.000000	0.270661	0.953951	-12.750228	1.234178	19.000000	10.000000	8.000000
3751	57	The robber shoots the policeman.wav	1	declarative	2	1	51.000000	2078.000000	2027.000000	1.808011	114.911582	96.000000	17.000000	0.284742	0.862072	6.004708	1.233453	6.000000	1.000000	5.000000
3751	63	The fish eats the fisherman.wav	1	declarative	2	1	618.000000	2158.000000	1540.000000	2.112566	177.171354	84.000000	16.000000	0.284512	0.897510	-3.969378	0.760270	8.000000	4.000000	4.000000
3751	15	The turtle was carried by the sheep.wav	2	passive	1	2	186.000000	2549.000000	2363.000000	2.713058	234.752436	85.000000	16.000000	0.404593	0.921141	2.660372	1.404483	17.000000	6.000000	11.000000
3834	58	The grandmother finds the grandson.wav	1	declarative	2	1	63.000000	3353.000000	3290.000000	1.553709	174.661453	89.000000	14.000000	0.200021	0.444104	28.503361	0.473239	13.000000	1.000000	12.000000
3834	15	The elephant was washed by the worker.wav	2	passive	2	1	49.000000	2779.000000	2730.000000	1.651449	206.585983	91.000000	18.000000	0.301585	0.561241	22.463460	0.557240	41.000000	11.000000	29.000000
3834	27	The nurse hugs the surgeon.wav	1	declarative	2	1	89.000000	2869.000000	2780.000000	1.528832	168.591658	92.000000	10.000000	0.284656	0.592832	5.159092	0.380276	13.000000	6.000000	6.000000
3834	79	The robber shoots the policeman.wav	1	declarative	2	1	1370.000000	3009.000000	1639.000000	1.530701	169.136577	84.000000	10.000000	0.286625	0.597758	5.119767	0.267478	10.000000	1.000000	9.000000
3834	55	The boy is pushed by his sister.wav	2	passive	1	2	484.000000	2866.000000	2382.000000	1.789300	151.068384	91.000000	17.000000	0.272644	0.630617	8.670391	0.777474	12.000000	2.000000	10.000000
3834	44	The pig was followed by the hen.wav	2	passive	2	1	404.000000	3049.000000	2645.000000	1.585576	149.186344	90.000000	17.000000	0.237135	0.647444	21.183322	0.659378	19.000000	2.000000	16.000000
3834	53	The seagull chases the tourist.wav	1	declarative	2	1	169.000000	4274.000000	4105.000000	1.728228	215.451493	91.000000	20.000000	0.307095	0.686926	-1.800453	0.524949	16.000000	5.000000	11.000000
3834	75	The fish eats the fisherman.wav	1	declarative	2	1	129.000000	2636.000000	2507.000000	1.761683	222.378377	91.000000	18.000000	0.394575	0.584579	-2.398967	0.459501	18.000000	2.000000	16.000000
3834	49	The chicken was scared by the crow.wav	2	passive	2	1	200.000000	3142.000000	2942.000000	1.926038	161.090343	96.000000	12.000000	0.259372	0.588869	52.082409	1.120586	7.000000	1.000000	5.000000
3834	60	The husband was fed by his wife.wav	2	passive	1	2	115.000000	2922.000000	2807.000000	1.733361	188.365341	96.000000	11.000000	0.392855	0.700293	15.858029	0.791534	8.000000	2.000000	6.000000
3834	56	The puppy was licked by the kitten.wav	2	passive	1	2	99.000000	2860.000000	2761.000000	1.759386	202.274346	96.000000	7.000000	0.428559	0.773991	41.365477	0.748015	6.000000	2.000000	4.000000
3834	30	The cloud hides the sun.wav	1	declarative	1	2	209.000000	2451.000000	2242.000000	1.666836	129.542151	96.000000	6.000000	0.414053	0.707203	7.756397	1.019126	7.000000	0.000000	6.000000
3834	61	The princess slaps the prince.wav	1	declarative	2	1	47.000000	3060.000000	3013.000000	1.742728	164.006547	87.000000	8.000000	0.293845	0.675063	7.869720	0.852734	9.000000	1.000000	8.000000
3834	46	The aunt is assisted by her niece.wav	2	passive	2	1	164.000000	3878.000000	3714.000000	1.695007	187.258232	91.000000	18.000000	0.350494	0.709273	-11.364469	0.702382	13.000000	1.000000	11.000000
3834	62	The cat attacks the fireman.wav	1	declarative	1	2	114.000000	2167.000000	2053.000000	1.849696	151.566179	88.000000	14.000000	0.422839	0.692336	11.388614	0.584890	14.000000	2.000000	11.000000
3834	50	The skier was crushed by the snowboard.wav	2	passive	1	2	495.000000	3789.000000	3294.000000	1.849146	172.892689	81.000000	17.000000	0.287649	0.719991	25.432731	0.811959	9.000000	4.000000	5.000000
3834	35	The bird watches the alligator.wav	1	declarative	1	2	154.000000	2339.000000	2185.000000	1.695984	101.933614	95.000000	24.000000	0.309780	0.782787	-0.903407	1.128325	14.000000	2.000000	12.000000
3834	36	The dog was bitten by the snake.wav	2	passive	1	2	109.000000	2535.000000	2426.000000	1.756017	185.468026	92.000000	25.000000	0.408406	0.731143	-1.825878	0.629930	15.000000	2.000000	13.000000
3834	57	The boxer is punched by the kangeroo.wav	2	passive	2	1	95.000000	3211.000000	3116.000000	2.054983	210.722995	90.000000	13.000000	0.452413	0.586511	-22.919682	0.684642	6.000000	1.000000	5.000000
3834	31	The tiger lifts the bear.wav	1	declarative	1	2	104.000000	2370.000000	2266.000000	1.884961	143.326884	93.000000	13.000000	0.396294	0.811401	5.287664	0.971690	9.000000	4.000000	5.000000
3834	42	The kid tickles the mom.wav	1	declarative	1	2	79.000000	3097.000000	3018.000000	1.832428	106.856496	96.000000	12.000000	0.316877	0.770318	-13.847751	1.298146	8.000000	1.000000	7.000000
3834	70	The turtle was carried by the sheep.wav	2	passive	1	2	264.000000	3901.000000	3637.000000	1.818184	155.790669	95.000000	28.000000	0.323737	0.737203	-5.211974	0.979720	19.000000	1.000000	18.000000
3834	33	The daughter kisses the king.wav	1	declarative	1	2	98.000000	2294.000000	2196.000000	1.787395	99.318296	88.000000	17.000000	0.386281	0.770955	10.816497	1.043080	17.000000	4.000000	13.000000
3834	64	The baby touches the hamster.wav	1	declarative	1	2	96.000000	2719.000000	2623.000000	1.843071	186.356074	89.000000	10.000000	0.352701	0.818383	20.245753	0.765068	13.000000	6.000000	6.000000
3834	59	The chef was suprised by the mailman.wav	2	passive	1	2	138.000000	3266.000000	3128.000000	1.821442	180.844678	92.000000	16.000000	0.359307	0.801436	9.898992	0.728093	19.000000	4.000000	14.000000
3834	66	The duck was led by the penguin.wav	2	passive	1	2	99.000000	4169.000000	4070.000000	2.219749	146.775993	89.000000	18.000000	0.332546	0.905890	6.819092	1.316730	22.000000	2.000000	19.000000
3834	80	The zebra kicks the horse.wav	1	declarative	1	2	334.000000	2888.000000	2554.000000	3.040897	167.737365	92.000000	20.000000	0.531995	1.302000	-23.265119	1.862336	6.000000	5.000000	1.000000
3834	37	The bus hits the motorcycle.wav	1	declarative	2	1	195.000000	3462.000000	3267.000000	3.545553	314.339931	93.000000	19.000000	0.414502	1.227561	2.910838	1.933702	17.000000	5.000000	12.000000
3834	84	The panda is colored by the monkey.wav	2	passive	2	1	684.000000	3468.000000	2784.000000	3.531734	371.064456	96.000000	18.000000	0.745202	1.181196	-7.509709	1.676412	14.000000	0.000000	13.000000
3951	16	The hero is killed by the robber.wav	2	passive	2	1	1699.000000	1789.000000	90.000000	1.712490	338.939722	96.000000	0.000000	0.309920	0.663859	15.036949	0.017791	3.000000	1.000000	1.000000
3951	18	The princess slaps the prince.wav	1	declarative	2	1	1219.000000	1289.000000	70.000000	1.594847	315.719280	96.000000	0.000000	0.219733	0.630434	9.676851	0.016251	2.000000	1.000000	0.000000
3951	73	The zebra kicks the horse.wav	1	declarative	1	2	174.000000	2294.000000	2120.000000	1.535595	161.750267	92.000000	23.000000	0.232043	0.631463	-14.650407	0.553591	14.000000	1.000000	13.000000
3951	72	The tiger lifts the bear.wav	1	declarative	1	2	399.000000	2110.000000	1711.000000	1.633798	214.252023	96.000000	25.000000	0.248435	0.673330	-17.619220	0.562538	13.000000	3.000000	9.000000
3951	69	The chef was suprised by the mailman.wav	2	passive	1	2	174.000000	2374.000000	2200.000000	1.651417	162.151378	93.000000	29.000000	0.282448	0.706512	-11.627971	0.725331	24.000000	1.000000	23.000000
3951	80	The turtle was carried by the sheep.wav	2	passive	1	2	888.000000	2098.000000	1210.000000	1.598171	226.085715	96.000000	19.000000	0.385510	0.715833	-6.515070	0.467743	8.000000	3.000000	5.000000
3951	77	The daughter kisses the king.wav	1	declarative	1	2	498.000000	2450.000000	1952.000000	1.618563	159.967710	96.000000	23.000000	0.334105	0.749951	-3.936549	0.818724	11.000000	5.000000	5.000000
3951	48	The pig was followed by the hen.wav	2	passive	2	1	459.000000	2691.000000	2232.000000	1.811151	201.169464	96.000000	11.000000	0.347173	0.864622	-6.297698	0.805304	9.000000	0.000000	9.000000
